index,area,perimeter,min_xpos,min_ypos,max_xpos,max_ypos,center_x,center_y,integral_CH0,min_CH0,max_CH0,ave_CH0,std_CH0,integral_CH1,min_CH1,max_CH1,ave_CH1,std_CH1,integral_CH2,min_CH2,max_CH2,ave_CH2,std_CH2,integral_CH3,min_CH3,max_CH3,ave_CH3,std_CH3,integral_CH4,min_CH4,max_CH4,ave_CH4,std_CH4,ch0_org_min,ch0_org_max,ch0_org_ave,ch0_org_std,ch1_dif_min,ch1_dif_max,ch1_dif_ave,ch1_dif_std,ch2_dif_min,ch2_dif_max,ch2_dif_ave,ch2_dif_std,ch3_dif_min,ch3_dif_max,ch3_dif_ave,ch3_dif_std,id,count12,frequency,tmu_timestamp,sort,n_total,n_sort,s_rate,proc_time,time_idt,id,abs_time,srs_img,fire1_img,fire2_img,fire3_img,proc_begin,proc_end,ch12_abs_time,id,ch12_cycles,frequency,ch12_timestamp,ch13_abs_time,ch13_cycles,ch13_timestamp,proc_end,sort_validation
6_861,86,45,21,7,42,15,30,9,2931,0,39,27.3925,6.73359,2221,0,30,20.757,5.37707,2289,0,31,21.3925,5.49385,3242,0,44,30.2991,7.21656,2674,0,35,24.9907,6.13172,0,38,7.46585,6.04475,0,12,1.45464,1.44531,0,11,3.10683,1.58849,0,11,4.50355,1.90405,72103,300000,50000000,3506669448,0,6862,2481,36.16,4557,--,72103,475475599,0,0,0,0,385,4557,448821476,4855,300000,50000000,2173478526,448848445,1650000,2174828525,4580,0
6_862,95,45,21,6,42,14,30,9,3371,0,42,29.0603,6.32904,2513,0,31,21.6638,4.7705,2565,0,33,22.1121,4.72297,3702,0,47,31.9138,6.66769,3040,0,38,26.2069,5.47804,0,38,7.79262,6.411,0,12,1.50246,1.60965,0,13,3.13388,1.71639,0,11,4.45082,1.96556,72104,300000,50000000,3507145660,0,6863,2481,36.15,4750,--,72104,475486181,0,0,0,0,425,4750,448841802,4856,300000,50000000,2174493864,448868754,1650000,2175843863,4545,0
6_863,60,39,24,8,43,13,33,10,1068,5,19,13.35,3.24461,1802,13,31,22.525,4.55515,1345,10,24,16.8125,3.03765,1196,10,22,14.95,2.3817,1352,12,22,16.9,2.79553,0,22,6.72049,4.71357,0,17,1.59973,1.75139,0,10,3.16831,1.46156,0,13,4.46202,1.94555,72105,300000,50000000,3507330648,1,6864,2482,36.16,5647,--,72105,475495745,0,0,0,0,396,5647,448847402,4857,300000,50000000,2174776295,448874439,1650000,2176126302,3406,0
6_864,60,42,25,8,44,14,34,10,1081,6,22,13.5125,3.16225,1777,11,31,22.2125,4.88286,1319,10,23,16.4875,2.91545,1190,10,23,14.875,2.80791,1342,12,24,16.775,2.78826,0,23,6.73852,4.77501,0,20,1.6429,1.83084,0,10,3.18388,1.51525,0,14,4.51175,1.94841,72106,300000,50000000,3508456323,1,6865,2483,36.17,4579,--,72106,475499428,0,0,0,0,389,4579,448876012,4858,297850,50000000,2176204972,448902987,1650000,2177554975,2323,0
6_865,53,44,25,6,44,13,34,9,998,2,21,13.6712,3.52313,1569,7,33,21.4932,5.66683,1225,7,25,16.7808,3.57022,1098,4,20,15.0411,2.82085,1218,5,24,16.6849,3.53409,0,22,6.6571,4.6393,0,16,1.59836,1.72395,0,10,3.17514,1.45034,0,12,4.49973,1.90964,72107,300000,50000000,3508738027,1,6866,2484,36.18,4565,--,72107,475521961,0,0,0,0,383,4565,448876976,4859,300000,50000000,2176254265,448903978,1650000,2177604262,6667,0
6_866,98,46,21,7,43,14,31,9,3517,17,41,29.3083,5.21504,2639,12,30,21.9917,3.84815,2689,12,31,22.4083,3.79802,3848,19,44,32.0667,5.48442,3172,15,36,26.4333,4.44172,0,38,7.76612,6.42672,0,12,1.51721,1.60871,0,12,3.14317,1.72786,0,12,4.4429,1.92489,72108,300000,50000000,3509451647,0,6867,2484,36.17,5382,--,72108,475527595,0,0,0,0,425,5382,448884422,4860,300000,50000000,2176624997,448911414,1650000,2177974996,5378,0
6_867,79,41,15,8,34,16,23,11,4109,0,95,41.9286,19.7155,2047,0,54,20.8878,12.5989,1874,0,53,19.1224,11.7658,4363,0,96,44.5204,19.1898,3099,0,72,31.6224,15.352,0,90,8.85383,8.98227,0,42,2.16749,4.07499,0,49,3.69071,4.29728,0,14,4.49536,2.15461,72109,300000,50000000,3510354472,0,6868,2484,36.17,5552,--,72109,475541874,0,0,0,0,434,5552,448893790,4861,300000,50000000,2177093929,448920772,1650000,2178443930,5055,0
6_868,89,42,58,7,78,14,67,9,3229,20,39,29.6239,5.13093,2416,12,30,22.1651,4.07614,2453,11,30,22.5046,3.95763,3532,21,44,32.4037,5.38452,2908,17,34,26.6789,4.50052,0,39,9.26831,7.39429,0,11,1.6612,1.96123,0,11,3.03716,1.93465,0,12,4.27514,2.15112,72110,300000,50000000,3510523942,0,6869,2484,36.16,4917,--,72110,475559934,0,0,0,0,380,4917,448901148,4862,300000,50000000,2177461983,448928121,1650000,2178811984,4586,0
6_869,89,44,20,7,41,14,29,9,3125,14,39,28.4091,5.61215,2352,7,29,21.3818,4.20169,2400,6,30,21.8182,4.517,3437,16,43,31.2455,5.97751,2830,11,35,25.7273,4.967,0,37,7.60137,6.26207,0,11,1.46448,1.52559,0,10,3.12842,1.62827,0,12,4.52869,1.89981,72113,300000,50000000,3512157073,0,6870,2484,36.16,4696,--,72113,475586111,0,0,0,0,446,4696,448930041,4863,300000,50000000,2178909524,448957082,1650000,2180259527,4613,0
6_870,93,46,20,6,41,14,29,10,3299,0,42,28.687,6.32231,2501,0,30,21.7478,4.42295,2540,0,32,22.087,4.56559,3611,0,45,31.4,6.4657,2988,0,36,25.9826,5.32261,0,40,7.76202,6.37459,0,13,1.50109,1.53955,0,12,3.14098,1.6677,0,11,4.43934,1.94708,72114,300000,50000000,3514827811,0,6871,2484,36.15,6661,--,72114,475595976,0,0,0,0,401,6661,448946830,4864,300000,50000000,2179745734,448973812,1650000,2181095737,7341,0
6_871,93,44,18,7,39,14,27,10,3326,17,42,29.1754,5.64326,2500,10,31,21.9298,4.30365,2548,9,32,22.3509,4.27351,3625,18,45,31.7982,5.8702,2999,14,37,26.307,4.93489,0,39,7.75082,6.39439,0,11,1.4959,1.55824,0,12,3.11503,1.64936,0,12,4.43689,1.93772,72115,300000,50000000,3514872495,0,6872,2484,36.15,4936,--,72115,475649387,0,0,0,0,403,4936,448951637,4865,300000,50000000,2179986304,448978610,1650000,2181336303,4649,0
6_872,94,45,18,7,39,14,27,9,3313,16,42,28.5603,5.64967,2494,9,31,21.5,4.30016,2529,9,32,21.8017,4.31761,3613,20,45,31.1466,5.78979,2991,14,37,25.7845,4.85977,0,39,7.61612,6.3007,0,12,1.5041,1.54433,0,12,3.13907,1.67072,0,11,4.47377,1.87437,72117,300000,50000000,3516599443,0,6873,2484,36.14,4710,--,72117,475672711,0,0,0,0,479,4710,448954004,4866,300000,50000000,2180104484,448980938,1650000,2181454479,4673,0
6_873,61,40,20,6,39,13,29,9,1052,5,19,13.15,3.26382,1798,9,31,22.475,5.04721,1320,9,24,16.5,3.05778,1189,8,21,14.8625,2.814,1340,8,23,16.75,3.08423,0,24,6.75847,4.79362,0,18,1.66913,1.81706,0,10,3.20191,1.46076,0,13,4.50328,1.95768,72118,300000,50000000,3517556109,1,6874,2485,36.15,6602,--,72118,475684780,0,0,0,0,374,6602,448992477,4867,300000,50000000,2182029509,449019539,1650000,2183379508,0,0
6_874,92,44,28,7,48,14,37,9,3286,17,40,29.0796,5.66958,2430,7,30,21.5044,4.37435,2485,7,31,21.9912,4.36498,3634,18,46,32.1593,5.99346,2960,13,36,26.1947,5.00063,0,38,7.73005,6.41641,0,11,1.52623,1.58049,0,11,3.17568,1.71445,0,12,4.53306,1.97242,72119,300000,50000000,3520204795,0,6875,2485,36.15,4542,--,72119,475703930,0,0,0,0,376,4542,448994131,4868,300000,50000000,2182111852,449021146,1650000,2183461847,5276,0
6_875,91,44,14,7,35,14,23,9,3164,14,39,28.25,5.87443,2374,6,30,21.1964,4.42162,2428,5,29,21.6786,4.76822,3500,16,43,31.25,6.2271,2866,10,35,25.5893,5.21083,0,37,7.6694,6.31794,0,11,1.51831,1.52321,0,10,3.15601,1.63666,0,11,4.46831,1.95505,72120,300000,50000000,3520716922,0,6876,2485,36.14,4652,--,72120,475756913,0,0,0,0,430,4652,449014215,4869,300000,50000000,2183114809,449041248,1650000,2184464813,0,0
6_876,197,69,15,5,46,16,30,9,5905,0,45,25.786,8.55001,4005,0,30,17.4891,5.76892,4070,0,29,17.7729,5.52019,6519,0,48,28.4672,8.49223,5123,0,38,22.3712,6.78666,0,42,8.71148,7.39412,0,17,1.85,2.41549,0,18,3.3459,2.39604,0,12,4.47077,1.95439,72121,300000,50000000,3523180832,0,6877,2485,36.13,4622,--,72121,475767136,0,0,0,0,399,4622,449035480,4870,300000,50000000,2184178102,449062468,1650000,2185528109,4644,0
6_877,94,46,12,7,34,14,22,10,3356,18,43,28.931,5.6274,2499,11,31,21.5431,4.10507,2576,11,33,22.2069,4.1575,3660,20,47,31.5517,5.86683,3026,16,38,26.0862,4.80404,0,39,7.73279,6.42784,0,12,1.5377,1.61074,0,12,3.1347,1.66486,0,12,4.44208,1.90116,72122,300000,50000000,3524028455,0,6878,2485,36.13,4653,--,72122,475816436,0,0,0,0,411,4653,449036415,4871,300000,50000000,2184224867,449063422,1650000,2185574872,4683,0
6_878,90,45,12,7,33,14,22,9,3159,15,40,28.2054,6.02249,2376,9,30,21.2143,4.62607,2436,8,31,21.75,4.68184,3444,18,42,30.75,6.21418,2853,14,36,25.4732,5.26945,0,38,7.62596,6.26123,0,11,1.52541,1.52257,0,12,3.15656,1.63828,0,12,4.49344,1.96964,72123,300000,50000000,3524476545,0,6879,2485,36.12,6137,--,72123,475833387,0,0,0,0,380,6137,449049404,4872,300000,50000000,2184874637,449076383,1650000,2186224632,0,0
6_879,91,44,11,7,32,14,21,9,3216,16,40,28.7143,5.60999,2402,8,30,21.4464,4.31327,2481,9,31,22.1518,4.32024,3523,18,45,31.4554,5.83384,2899,13,36,25.8839,4.93122,0,38,7.64426,6.31437,0,12,1.54836,1.55311,0,11,3.17377,1.64246,0,11,4.51585,1.92397,72124,300000,50000000,3524817174,0,6880,2485,36.12,4595,--,72124,475842329,0,0,0,0,408,4595,449061560,4873,300000,50000000,2185481362,449088517,1650000,2186831367,6698,0
6_880,93,45,11,7,32,14,21,9,3297,14,39,28.6696,5.86474,2440,9,29,21.2174,4.00821,2498,5,30,21.7217,4.36298,3589,18,42,31.2087,5.78378,2960,12,35,25.7391,4.88491,0,38,7.64153,6.3551,0,12,1.58005,1.60494,0,12,3.19754,1.68813,0,12,4.50546,1.90376,72125,300000,50000000,3524932423,0,6881,2485,36.11,4701,--,72125,475849136,0,0,0,0,459,4701,449104616,4874,300000,50000000,2187634886,449131619,1650000,2188984891,4617,0
6_881,56,44,14,6,34,13,24,9,1057,1,21,13.9079,3.88376,1672,5,35,22,6.06977,1278,5,25,16.8158,3.64804,1160,5,21,15.2632,3.0191,1291,4,26,16.9868,3.78186,0,23,6.75656,4.80665,0,17,1.67678,1.80532,0,8,3.21148,1.42904,0,12,4.55437,1.91058,72127,300000,50000000,3525440006,1,6882,2486,36.12,4870,--,72127,475860229,0,0,0,0,461,4870,449114695,4875,300000,50000000,2188138808,449141661,1650000,2189488805,5519,0
6_882,98,46,11,6,32,14,20,9,3285,13,41,27.375,6.80081,2459,1,31,20.4917,5.63766,2531,2,31,21.0917,5.62583,3604,15,44,30.0333,7.06391,2973,8,36,24.775,6.11346,0,38,7.59699,6.27678,0,13,1.55546,1.53855,0,13,3.14836,1.64586,0,11,4.54372,1.93882,72129,300000,50000000,3526134734,0,6883,2486,36.12,4636,--,72129,475868645,0,0,0,0,453,4636,449131584,4876,300000,50000000,2188984043,449158579,1650000,2190334044,4571,0
6_883,75,42,2,7,22,13,11,9,2706,15,41,28.4842,6.12306,2051,11,31,21.5895,4.39256,2113,11,32,22.2421,4.3835,2991,21,44,31.4842,6.17783,2467,14,36,25.9684,5.17779,0,38,7.45055,6.13255,0,12,1.56475,1.46709,0,12,3.18087,1.61129,0,11,4.56858,1.90253,72130,300000,50000000,3527902070,0,6884,2486,36.11,6301,--,72130,475875510,0,0,0,0,403,6301,449154671,4877,300000,50000000,2190139259,449181675,1650000,2191489262,4619,0
6_884,92,44,10,7,30,14,19,9,3324,17,42,29.4159,5.73566,2460,12,30,21.7699,4.17538,2530,11,32,22.3894,4.36282,3603,20,46,31.885,5.99816,2985,16,37,26.4159,4.98977,0,39,7.63689,6.37024,0,12,1.59344,1.61711,0,11,3.23033,1.64241,0,12,4.57541,1.9664,72131,300000,50000000,3528136727,0,6885,2486,36.11,4975,--,72131,475910835,0,0,0,0,387,4975,449198817,4878,300000,50000000,2192344920,449225817,1650000,2193694921,6689,0
6_885,55,38,13,8,31,13,21,10,1010,6,20,13.6486,3.37091,1691,15,31,22.8514,4.41338,1251,11,23,16.9054,3.00975,1105,10,21,14.9324,2.63721,1259,12,22,17.0135,2.864,0,24,6.79153,4.84057,0,17,1.68552,1.74705,0,9,3.18087,1.45668,0,14,4.52049,1.9416,72132,300000,50000000,3528671315,1,6886,2487,36.12,4580,--,72132,475915536,0,0,0,0,411,4580,449199560,4879,300000,50000000,2192382500,449226565,1650000,2193732497,4686,0
6_886,91,44,9,7,30,14,18,9,3244,18,40,28.9643,5.58846,2424,12,30,21.6429,4.03966,2477,11,30,22.1161,4.12039,3561,20,44,31.7946,5.83881,2928,16,36,26.1429,4.81229,0,38,7.66694,6.38862,0,12,1.5806,1.58539,0,11,3.1582,1.68871,0,11,4.55191,1.93198,72133,300000,50000000,3529220928,0,6887,2487,36.11,4592,--,72133,475926230,0,0,0,0,407,4592,449201462,4880,300000,50000000,2192476330,449228438,1650000,2193826329,4658,0
6_887,91,45,11,6,32,13,20,9,3204,16,44,28.354,6.3454,2411,10,32,21.3363,4.351,2516,10,33,22.2655,4.21757,3524,19,48,31.1858,6.71618,2911,14,38,25.7611,5.29363,0,40,7.66803,6.31084,0,12,1.56311,1.53808,0,12,3.24563,1.63535,0,12,4.58989,1.97674,72134,300000,50000000,3529887242,0,6888,2487,36.11,4558,--,72134,475937259,0,0,0,0,378,4558,449223838,4881,300000,50000000,2193597645,449250838,1650000,2194947646,512,0
6_888,90,44,9,7,30,14,18,9,3242,17,41,29.2072,5.7062,2405,10,30,21.6667,4.02544,2486,11,32,22.3964,4.11825,3523,21,45,31.7387,5.90878,2913,15,37,26.2432,4.77647,0,39,7.69918,6.38218,0,12,1.56639,1.61557,0,11,3.1724,1.69185,0,11,4.49098,1.88818,72135,300000,50000000,3530936760,0,6889,2487,36.10,5464,--,72135,475950642,0,0,0,0,380,5464,449237012,4882,300000,50000000,2194256432,449264009,1650000,2195606433,6376,0
6_889,79,46,13,6,33,14,22,9,1309,4,20,13.09,3.62518,2195,8,32,21.95,5.72778,1606,8,23,16.06,3.44041,1464,8,22,14.64,2.75144,1641,7,23,16.41,3.40028,0,23,6.82377,4.80725,0,19,1.7265,1.93552,0,8,3.14781,1.43845,0,12,4.51148,1.90574,72136,300000,50000000,3531190028,1,6890,2488,36.11,4497,--,72136,475971518,0,0,0,0,344,4497,449285241,4883,300000,50000000,2196667676,449312258,1650000,2198017675,4569,0
6_890,55,37,13,8,31,13,21,10,987,6,19,13.5205,3.38858,1655,14,32,22.6712,4.58124,1225,10,23,16.7808,2.95745,1095,10,22,15,2.54278,1240,11,23,16.9863,2.89304,0,23,6.7765,4.86583,0,18,1.6418,1.68823,0,8,3.14918,1.42677,0,13,4.51667,1.89217,72137,300000,50000000,3532038803,1,6891,2489,36.12,4405,--,72137,475976597,0,0,0,0,326,4405,449288491,4884,300000,50000000,2196831751,449315522,1650000,2198181750,4607,0
6_891,92,44,8,6,28,14,17,9,3216,14,41,28.4602,6.28108,2377,6,30,21.0354,4.82422,2469,5,31,21.8496,4.99774,3499,16,44,30.9646,6.5391,2890,10,36,25.5752,5.53158,0,39,7.71311,6.36269,0,13,1.53962,1.59809,0,11,3.11749,1.6754,0,12,4.49317,1.90188,72138,300000,50000000,3532977303,0,6892,2489,36.11,4568,--,72138,475993651,0,0,0,0,383,4568,449412374,4885,300000,50000000,2203023392,449439407,1650000,2204373387,2653,0
6_892,109,49,10,5,32,14,20,9,3615,0,40,27.3864,6.73486,2691,0,29,20.3864,4.97364,2759,0,29,20.9015,4.98309,3934,0,42,29.803,7.0694,3246,0,34,24.5909,5.82959,0,38,7.70328,6.44561,0,13,1.6377,1.61834,0,12,3.18579,1.69455,0,10,4.51475,1.93827,72139,300000,50000000,3534359786,0,6893,2489,36.11,5889,--,72139,476012396,0,0,0,0,434,5889,449413434,4886,300000,50000000,2203077426,449440462,1650000,2204427431,4673,0
6_893,89,42,11,7,30,14,19,9,3226,16,41,29.5963,5.60982,2400,7,31,22.0183,4.37881,2432,6,32,22.3119,4.49403,3505,19,46,32.156,5.81232,2894,12,37,26.5505,4.91485,0,39,9.2724,7.4844,0,12,1.74699,2.00898,0,12,3.08907,1.94578,0,12,4.32951,2.13343,72140,300000,50000000,3534386770,0,6894,2489,36.10,4707,--,72140,476040075,0,0,0,0,410,4707,449415478,4887,300000,50000000,2203177377,449442447,1650000,2204527378,5073,0
6_894,91,45,10,7,31,14,19,9,3269,14,40,28.9292,5.90742,2442,7,29,21.6106,4.41124,2506,6,32,22.177,4.65297,3507,17,44,31.0354,5.9406,2929,12,36,25.9204,5.0784,0,39,7.70082,6.44488,0,12,1.59399,1.59119,0,11,3.21339,1.67856,0,11,4.47705,1.94873,72142,300000,50000000,3535721817,0,6895,2489,36.10,4681,--,72142,476053062,0,0,0,0,470,4681,449442110,4888,300000,50000000,2204508937,449469055,1650000,2205858934,5013,0
6_895,90,44,11,7,31,14,20,9,3187,16,41,28.7117,5.60146,2393,11,30,21.5586,4.0862,2458,9,32,22.1441,4.27405,3515,20,45,31.6667,6.10026,2889,14,36,26.027,4.83504,0,38,7.64645,6.38767,0,11,1.58197,1.54499,0,12,3.18579,1.64281,0,11,4.56831,1.95495,72143,300000,50000000,3536068777,0,6896,2489,36.09,4697,--,72143,476067274,0,0,0,0,526,4697,449443248,4889,300000,50000000,2204566348,449470238,1650000,2205916349,4673,0
6_896,63,43,14,6,33,13,22,9,1094,4,21,13.1807,3.67717,1844,9,31,22.2169,5.47953,1361,8,23,16.3976,3.17725,1223,7,22,14.7349,2.87944,1380,7,23,16.6265,3.36069,0,24,6.81503,4.89189,0,18,1.6959,1.83801,0,9,3.20628,1.44151,0,13,4.56393,1.9523,72144,300000,50000000,3536442233,1,6897,2490,36.10,6449,--,72144,476074312,0,0,0,0,424,6449,449452860,4890,300000,50000000,2205047480,449479850,1650000,2206397479,512,0
6_897,98,45,11,5,31,14,20,9,3312,0,40,27.8319,7.42052,2448,0,30,20.5714,5.35084,2508,0,30,21.0756,5.55667,3626,0,42,30.4706,7.7642,2975,0,35,25,6.39984,0,38,7.6265,6.42584,0,12,1.59262,1.62407,0,13,3.21066,1.72403,0,13,4.58388,1.97797,72145,300000,50000000,3537679353,0,6898,2490,36.10,4529,--,72145,476081633,0,0,0,0,375,4529,449453844,4891,300000,50000000,2205098482,449480863,1650000,2206448481,4666,0
6_898,206,71,12,5,44,16,27,9,6290,0,48,26.4286,9.26688,4205,0,32,17.6681,6.19934,4220,0,30,17.7311,5.92842,6975,0,51,29.3067,9.45769,5420,0,40,22.7731,7.43819,0,45,8.93005,7.73333,0,18,1.9724,2.62107,0,20,3.44016,2.62813,0,12,4.54262,2.03389,72146,300000,50000000,3537883058,0,6899,2490,36.09,4696,--,72146,476106447,0,0,0,0,416,4696,449477922,4892,300000,50000000,2206301673,449504899,1650000,2207651672,5001,0
6_899,84,38,30,5,45,15,35,9,4152,2,86,40.7059,17.9387,2147,0,45,21.049,8.74405,2089,1,40,20.4804,7.55987,4396,3,90,43.098,17.686,3191,2,65,31.2843,12.7398,0,82,9.42022,9.18727,0,42,2.28169,4.07191,0,46,3.67049,4.14612,0,16,4.48743,2.12264,72147,300000,50000000,3538661559,0,6900,2490,36.09,4842,--,72147,476110460,0,0,0,0,421,4842,449482131,4893,300000,50000000,2206512214,449509182,1650000,2207862217,4718,0
6_900,88,43,12,7,32,14,21,9,3137,16,39,28.7798,5.68494,2333,9,29,21.4037,4.11558,2388,10,30,21.9083,4.37789,3450,19,43,31.6514,6.01584,2830,14,35,25.9633,4.92126,0,38,7.66913,6.36392,0,12,1.53716,1.58113,0,12,3.19126,1.68926,0,11,4.54863,1.98466,72149,300000,50000000,3538887165,0,6901,2490,36.08,4729,--,72149,476126073,0,0,0,0,427,4729,449496878,4894,300000,50000000,2207248953,449523892,1650000,2208598954,6630,0
6_901,75,41,12,7,31,13,20,9,2702,15,40,28.4421,5.88256,2070,10,31,21.7895,4.205,2129,10,31,22.4105,4.2513,2944,16,43,30.9895,6.15501,2460,13,36,25.8947,5.03352,0,38,7.45164,6.1119,0,10,1.50792,1.43728,0,10,3.15055,1.57144,0,11,4.53798,1.92622,72150,300000,50000000,3539292730,0,6902,2490,36.08,6896,--,72150,476130527,0,0,0,0,439,6896,449500629,4895,300000,50000000,2207437654,449527652,1650000,2208787656,4813,0
6_902,52,42,16,7,35,13,25,9,985,9,19,13.6806,2.91941,1545,12,31,21.4583,4.74616,1179,9,23,16.375,3.02047,1086,10,22,15.0833,2.67057,1195,10,23,16.5972,3.00305,0,24,6.7388,4.84803,0,16,1.67186,1.6639,0,9,3.19344,1.42605,0,12,4.57432,1.95683,72151,300000,50000000,3540323285,1,6903,2491,36.09,4774,--,72151,476138653,0,0,0,0,415,4774,449505771,4896,300000,50000000,2207695700,449532769,1650000,2209045697,6784,0
6_903,98,47,8,5,29,14,18,9,3263,0,40,27.1917,7.21607,2441,0,30,20.3417,5.6384,2496,0,30,20.8,5.75847,3568,0,42,29.7333,7.76609,2946,0,35,24.55,6.47798,0,38,7.60109,6.3056,0,12,1.54973,1.53662,0,11,3.19645,1.67379,0,11,4.52978,1.98049,72152,300000,50000000,3540471001,0,6904,2491,36.08,4748,--,72152,476159406,0,0,0,0,423,4748,449512086,4897,300000,50000000,2208008951,449539093,1650000,2209358956,4745,0
6_904,80,46,17,6,37,14,26,9,1327,3,22,13.1386,3.5461,2227,8,34,22.0495,5.81799,1633,8,23,16.1683,3.29737,1462,8,22,14.4752,2.84446,1663,7,23,16.4653,3.37892,0,24,6.82541,4.89053,0,20,1.8123,1.99987,0,9,3.22514,1.46996,0,13,4.53525,1.95219,72154,300000,50000000,3541483449,1,6905,2492,36.09,4853,--,72154,476175795,0,0,0,0,428,4853,449515799,4898,260797,50000000,2208194013,449542796,1650000,2209544020,4581,0
6_905,62,45,17,8,37,14,26,10,1119,7,21,13.4819,3.0591,1840,11,30,22.1687,4.7664,1376,10,23,16.5783,3.05026,1238,7,22,14.9157,2.67611,1400,10,22,16.8675,2.96067,0,23,6.73251,4.82744,0,17,1.7112,1.78118,0,9,3.24617,1.45057,0,12,4.56202,1.90045,72155,250001,50000000,3541694162,1,6906,2493,36.10,4723,--,72155,476182452,0,0,0,0,413,4723,449529355,4899,300000,50000000,2208873097,449556328,1650000,2210223096,4518,0
6_906,76,43,16,6,36,13,25,9,1294,4,22,13.3402,3.87933,2176,9,35,22.433,5.77393,1582,9,25,16.3093,3.66471,1427,6,22,14.7113,3.20746,1622,8,25,16.7216,3.59479,0,23,6.81913,4.89184,0,18,1.75437,1.91244,0,9,3.21913,1.44008,0,14,4.5429,1.93008,72156,300000,50000000,3542383744,1,6907,2494,36.11,4600,--,72156,476186653,0,0,0,0,410,4600,449531938,4900,300000,50000000,2209003151,449558958,1650000,2210353148,4837,0
6_907,65,41,17,6,36,13,25,9,1161,1,21,13.6588,3.3345,1846,3,33,21.7176,5.2325,1418,3,24,16.6824,3.3509,1272,2,20,14.9647,2.75445,1424,2,24,16.7529,3.20259,0,23,6.63005,4.82647,0,16,1.68907,1.66957,0,10,3.22842,1.44262,0,11,4.57514,1.95624,72157,300000,50000000,3543681185,1,6908,2495,36.12,4535,--,72157,476200469,0,0,0,0,381,4535,449543524,4901,300000,50000000,2209581990,449570498,1650000,2210931991,524295,0
6_908,87,42,71,7,90,15,80,9,3009,0,39,28.1215,6.54347,2252,0,29,21.0467,5.44365,2305,0,30,21.5421,5.55395,3256,0,41,30.4299,6.75764,2706,0,34,25.2897,5.9232,0,38,8.88934,7.11172,0,12,1.61749,1.78859,0,11,3.03115,1.81572,0,12,4.34918,2.10371,72158,300000,50000000,3544785527,0,6909,2495,36.11,4702,--,72158,476226418,0,0,0,0,427,4702,449560922,4902,300000,50000000,2210452333,449587970,1650000,2211802333,4101,0
6_909,84,45,15,7,36,13,25,9,3051,15,41,28.783,5.77895,2331,10,31,21.9906,4.22369,2404,9,32,22.6792,4.33404,3349,18,45,31.5943,6.37326,2786,13,37,26.283,5.09301,0,38,7.58306,6.24622,0,11,1.56858,1.48322,0,10,3.19317,1.61384,0,11,4.59836,1.9802,72160,300000,50000000,3545039115,0,6910,2495,36.11,4777,--,72160,476248659,0,0,0,0,486,4777,449562120,4903,300000,50000000,2210512138,449589180,1650000,2211862139,3086,0
6_910,84,45,16,8,37,15,25,10,3033,12,40,28.6132,6.38774,2268,3,30,21.3962,4.95771,2323,3,30,21.9151,5.23796,3355,14,45,31.6509,7.04305,2745,8,36,25.8962,5.80002,0,39,8.26503,6.34403,0,18,1.9612,2.35767,0,13,3.18224,1.73421,0,13,4.41339,2.13247,72161,300000,50000000,3545222891,0,6911,2495,36.10,4869,--,72161,476253629,0,0,0,0,374,4869,449601498,4904,300000,50000000,2212478591,-1543226435814404,0,0,393222,0
6_911,221,80,69,5,105,15,86,10,7825,4,63,30.4475,11.8275,5137,0,42,19.9883,8.14914,5064,0,40,19.7043,7.58699,8474,4,65,32.9728,11.6884,6631,2,52,25.8016,9.65814,0,60,9.75328,8.95307,0,21,2.23169,3.14371,0,22,3.57787,3.12756,0,16,4.46311,2.10269,72163,300000,50000000,3545533271,0,6912,2495,36.10,4808,--,72163,476256983,0,0,0,0,573,4808,449676883,4905,300000,50000000,2216247776,449703864,1650000,2217597775,4702,0
6_912,90,44,16,7,37,14,25,10,3225,17,41,29.0541,5.39743,2422,11,31,21.8198,4.02962,2472,10,33,22.2703,4.20627,3499,20,45,31.5225,5.58287,2904,15,38,26.1622,4.67799,0,38,7.62186,6.34816,0,12,1.57514,1.54569,0,12,3.17404,1.64783,0,11,4.50683,1.92672,72164,267546,50000000,3547646951,0,6913,2495,36.09,5316,--,72164,476263528,0,0,0,0,424,5316,449681080,4906,300000,50000000,2216457747,449708078,1650000,2217807744,5687,0
6_913,76,45,21,6,41,14,30,10,1229,3,20,12.6701,3.33282,2044,8,30,21.0722,5.35781,1550,8,23,15.9794,3.5084,1392,7,22,14.3505,2.90766,1555,7,23,16.0309,3.32269,0,23,6.84262,4.82948,0,18,1.66694,1.83224,0,9,3.20738,1.46467,0,14,4.47158,1.96611,72165,300000,50000000,3548010792,1,6914,2496,36.10,4647,--,72165,476305879,0,0,0,0,423,4647,449738776,4907,300000,50000000,2219342881,449765785,1650000,2220692880,4546,0
6_914,95,46,17,7,39,14,27,9,3301,15,39,28.2137,5.89195,2484,8,30,21.2308,4.5185,2541,7,30,21.7179,4.52315,3654,17,44,31.2308,6.15107,2996,12,36,25.6068,5.19855,0,38,7.66421,6.37182,0,11,1.56995,1.54045,0,12,3.19617,1.65585,0,12,4.54918,1.93629,72166,300000,50000000,3549251632,0,6915,2496,36.10,4530,--,72166,476313001,0,0,0,0,362,4530,449744134,4908,300000,50000000,2219610819,449771116,1650000,2220960816,4570,0
